city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
accra,scarce,seasonal_naive,,8160,7.75,12.257650672131263,0.9812658974255635,1.1577616425324404,68.7880630080632,1.93006360194448e-09,1.0969236114356642,4.5705150476486e-08,0.0,0.0,codecarbon,0
accra,scarce,lgbm_direct,,8160,6.2027806511417305,9.735315538394074,0.7853647899582595,0.9195216285555127,54.63310356698155,2.72268234669763e-05,9823.069301162042,0.0004092945542150851,3412.8164263670437,2751.4813678498895,codecarbon,0
accra,scarce,nas_gru,42.0,8160,7.664655619197422,10.330691231336443,0.9704600225328576,0.9757561516808969,57.97426100204396,1.114130208558587e-06,2589.5610317357837,0.00010789837632232433,39.73187809812581,2258.0226397492243,codecarbon,157080
accra,scarce,nas_gru,43.0,8160,8.787405159738329,10.920074917755924,1.1126169045306655,1.0314247168181183,61.28179221188048,4.384965269663452e-07,1450.4187094651227,6.043411289438011e-05,16.22615389924585,1258.695451399755,codecarbon,157080
accra,scarce,nas_gru,44.0,8160,8.090066856808132,10.692245859127725,1.024323447029502,1.0099057690042677,60.00325033961,3.202256940918839e-07,2838.4544901033787,0.00011826893708764077,48.31039016503727,2433.953336049982,codecarbon,157080
accra,scarce,nas_gru,45.0,8160,9.145295156372917,11.195782649577332,1.157931130172894,1.0574659089674574,62.82902188383226,3.173819454281733e-07,1430.540529375762,5.960585539065675e-05,27.560620913264497,1222.382922350801,codecarbon,157080
accra,scarce,nas_gru,46.0,8160,8.548326591650644,10.803028063548789,1.0823459825087585,1.0203693880438853,60.62494314696125,3.5859201299596556e-07,1464.0641219610297,6.100267174837624e-05,18.150441621941756,1258.410728950665,codecarbon,157080
accra,scarce,chronos,,8160,5.612976107332441,10.065579502117956,0.710686714476105,0.9507157749166565,56.486494477980735,5.278792361069565e-05,322.2121874343737,1.342550780976557e-05,20.40209234485077,153.58345620067325,codecarbon,47718016
accra,scarce,chronos_cov,,8160,6.602101428018447,10.918189529866446,0.8359247719560149,1.0312466378502867,61.27121170306969,3.280906076472294e-05,233.48042398764127,9.728350999485052e-06,4.293680604578878,113.25703504969087,codecarbon,47718016
addis_ababa,scarce,seasonal_naive,,3610,19.53935185185185,24.20107703449641,2.534844532234148,1.6279535770496016,62.712886322970725,1.4877025709783659e-09,1.0467569447630214,4.361487269845922e-08,0.0,0.0,codecarbon,0
addis_ababa,scarce,lgbm_direct,,3610,12.685745531639613,16.021439893122952,1.6457246351875696,1.0777272576058072,41.5167778407361,1.9744553848483893e-05,8287.13399714555,0.00034529724988106457,2965.3235893575,2297.9323938999987,codecarbon,0
addis_ababa,scarce,nas_gru,42.0,3610,14.662945244047377,18.8274059868883,1.902227200786067,1.2664784661951587,48.787951450637316,4.827812495022954e-07,883.4536050901016,3.681056687875424e-05,30.286945811795313,745.9728190002679,codecarbon,157080
addis_ababa,scarce,nas_gru,43.0,3610,14.379607637723288,18.742345739185705,1.8654697490746448,1.2607566491737598,48.567532597494,4.5734548557953124e-07,939.0807046184077,3.9128362692433645e-05,31.9009247350017,792.5631340499617,codecarbon,157080
addis_ababa,scarce,nas_gru,44.0,3610,14.587601078881157,18.96049004281968,1.8924527852089588,1.2754307398726041,49.13281565891729,3.2936458183030476e-07,805.0215198505969,3.35425633271082e-05,16.759608939648004,687.2505497995674,codecarbon,157080
