city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
accra,?,seasonal_naive,,8160,13.946428571428571,19.784854717446784,1.7646689032771345,1.8599946536503633,107.2038572014533,1.184895834190532e-09,1.5272911729807614,6.363713220753173e-08,0.7068685539493502,0.0,codecarbon,0
accra,?,lgbm_direct,,8160,6.952645506323314,9.676458949708083,0.8797318437247409,0.909693913337307,52.43170790359484,2.7203381336807157e-05,18500.15999900367,0.0007708399999584862,3483.880942448923,10491.088750007117,codecarbon,0
accra,?,nas_gru,42.0,8160,9.570656285399483,11.700399879965618,1.2109938716065378,1.0999666933675545,63.398393157046414,6.742708332296842e-07,846.6389886178906,3.527662452574544e-05,23.347647029806293,728.324987421412,codecarbon,157080
accra,?,nas_gru,43.0,8160,9.732121447722117,11.833817091763445,1.2314243746169697,1.1125093834298712,64.12131176959389,4.1464583333095107e-07,730.7492110642889,3.0447883794345374e-05,8.756842921477258,635.0302699285485,codecarbon,157080
accra,?,nas_gru,44.0,8160,9.69113632610866,11.780601322775677,1.2262384469625975,1.107506513951135,63.83296314227749,4.885572917601165e-07,723.0505051239707,3.0127104380165442e-05,7.862291195349519,628.2743121429287,codecarbon,157080
accra,?,nas_gru,45.0,8160,9.331363470781417,11.482692846287021,1.1807156834258552,1.079499829976984,62.21875175540137,4.17734375020018e-07,706.7652498384093,2.944855207660039e-05,7.203655012226295,613.3248954214318,codecarbon,157080
accra,?,nas_gru,46.0,8160,9.318471928437551,11.559653482348276,1.179084491341589,1.0867349789664398,62.635761491195304,5.227083333162833e-07,718.0286058415403,2.991785857673084e-05,9.696432551076668,622.119545314296,codecarbon,157080
accra,?,chronos,,8160,6.468889517443521,9.861531252620003,0.8185212516381672,0.9270927519373892,53.434518640224496,4.533052604178541e-05,428.664634820313,1.7861026450846373e-05,6.111237160793807,344.5449184928821,codecarbon,47718016
accra,?,chronos_cov,,8160,7.617323953734918,10.794834896639339,0.963834908593171,1.014833592742127,58.491606600077695,4.103347916682765e-05,346.91450610438847,1.4454771087682853e-05,1.990062704390618,282.67284518570386,codecarbon,47718016
addis_ababa,?,seasonal_naive,,3610,16.309484126984128,21.411083010006188,2.201663196680591,1.3288392606897736,68.77063744486283,1.1758680492511708e-09,0.7091636904901646,2.9548487103756855e-08,0.0,0.0,codecarbon,0
addis_ababa,?,lgbm_direct,,3610,11.268769082782839,14.679216029067643,1.5212028760864817,0.9110383891583484,47.14843443641099,2.117734756945882e-05,15457.255999309693,0.0006440523333045706,2741.77230860263,8869.343404992875,codecarbon,0
addis_ababa,?,nas_gru,42.0,3610,12.342447030998411,16.516574932933366,1.6661416862455785,1.0250706707712718,53.0498801024144,3.846197917785806e-07,391.05481535607555,1.6293950639836478e-05,4.447466532317819,339.3038428713928,codecarbon,157080
addis_ababa,?,nas_gru,43.0,3610,12.361903264295487,16.61028143916072,1.6687681379753012,1.030886391741518,53.350857692523896,5.164687499833084e-07,406.17001402688817,1.6923750584453674e-05,3.4779037270219675,357.3693335141798,codecarbon,157080
addis_ababa,?,nas_gru,44.0,3610,12.325377642994836,16.572492925654494,1.6638374414843873,1.0285411175521315,53.22948409546192,4.2287499998868343e-07,326.4012734639494,1.3600053060997889e-05,2.6983137282095013,284.4912990214295,codecarbon,157080
addis_ababa,?,nas_gru,45.0,3610,12.348969926796263,16.768560820094095,1.6670222303205535,1.0407097087331736,53.85923804470316,4.2706250004205993e-07,342.5951447971877,1.4274797699882819e-05,3.995418566112853,297.66988099295855,codecarbon,157080
addis_ababa,?,nas_gru,46.0,3610,12.350711159176296,16.65807296852699,1.667257284183578,1.0338524846066304,53.50436015372342,6.308385415820794e-07,529.5511602204986,2.2064631675854104e-05,22.194557884779,451.5807184071394,codecarbon,157080
addis_ababa,?,chronos,,3610,11.008114744632964,14.906395141787629,1.486016412867192,0.9251378405522785,47.87811505969429,2.9943020833277003e-05,317.34485789476895,1.322270241228204e-05,1.2450896066221027,257.2353248357689,codecarbon,47718016
addis_ababa,?,chronos_cov,,3610,10.722047602929077,14.518013152866226,1.447399403722984,0.9010336308407778,46.63066405790487,4.094385416659444e-05,364.16105805022676,1.5173377418759447e-05,0.9917555216365851,285.15499002856683,codecarbon,47718016
