city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
accra,seasonal_naive,lgbm_direct,1.2721125053949833,0.20539792019385109,1.5325336923267843,lgbm_direct,False,0.2707518038918946,False
accra,seasonal_naive,chronos,1.5139580014178686,0.13224360693537635,2.1370238926675587,chronos,False,0.1743211182329961,False
accra,seasonal_naive,chronos_cov,0.21374847388482687,0.8310476696452904,0.3522613848406262,chronos_cov,False,0.8960376718675037,False
accra,seasonal_naive,timesfm,1.4280198398245791,0.1554664808066581,1.9804789225260417,timesfm,False,0.19602295406056888,False
accra,seasonal_naive,timesfm_cov,-0.5839275590749978,0.5601890112891474,-1.1595779913998767,seasonal_naive,False,0.7063252751037076,False
accra,lgbm_direct,chronos,0.8971229605970913,0.37116117519722436,0.6044902003407743,chronos,False,0.7688338629085362,False
accra,lgbm_direct,chronos_cov,-1.9157138919331442,0.057397350799876005,-1.1802723074861579,lgbm_direct,False,0.27742052886606733,False
accra,lgbm_direct,timesfm,1.3933009072014872,0.16569074528418895,0.44794523019925747,timesfm,False,0.5806111287790066,False
accra,lgbm_direct,timesfm_cov,-2.6911246723336895,0.007970130857997968,-2.6921116837266603,lgbm_direct,True,0.11556689744097054,False
accra,chronos,chronos_cov,-1.7953060611738985,0.07471680811458403,-1.7847625078269322,chronos,False,0.21667874353229372,False
accra,chronos,timesfm,-0.2979376537815709,0.7661831819904806,-0.1565449701415168,chronos,False,0.9955553559000374,False
accra,chronos,timesfm_cov,-2.38179416280522,0.01854464546198074,-3.296601884067435,chronos,True,0.08963245306624024,False
accra,chronos_cov,timesfm,2.5207795890844826,0.012807005166821804,1.6282175376854156,timesfm,True,0.04522189450693172,True
accra,chronos_cov,timesfm_cov,-1.6547711260860682,0.10016413829868423,-1.511839376240503,chronos_cov,False,0.32275111229576026,False
accra,timesfm,timesfm_cov,-3.3093786567182093,0.0011832979800180969,-3.1400569139259185,timesfm,True,0.008578910355131203,True
addis_ababa,seasonal_naive,lgbm_direct,3.003457354861494,0.0031520770910825704,6.868327805686629,lgbm_direct,True,0.013058605091627791,True
