city,seed,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct
accra,42,nas_gru,seasonal_naive,-0.074857673728973,0.9404325713592956,-0.08534438080257839,nas_gru,False
accra,42,nas_gru,chronos,1.8563523265545276,0.06546118508284719,2.05167951186498,chronos,False
accra,42,nas_gru,lgbm_direct,2.0188724023996496,0.04536963171541808,1.4471893115242058,lgbm_direct,True
accra,42,nas_gru,chronos_cov,0.35167516666341075,0.7255995513921619,0.26691700403804774,chronos_cov,False
accra,43,nas_gru,seasonal_naive,0.7243050332484048,0.4700618401977872,1.0374051597383287,seasonal_naive,False
accra,43,nas_gru,chronos,2.8647605735254507,0.004802706901245649,3.174429052405887,chronos,True
accra,43,nas_gru,lgbm_direct,3.20392158241117,0.0016717479057948394,2.5699388520651127,lgbm_direct,True
accra,43,nas_gru,chronos_cov,1.748748651543702,0.08248024743917796,1.3896665445789549,chronos_cov,False
accra,44,nas_gru,seasonal_naive,0.34490431329794163,0.7306730707452201,0.3400668568081326,seasonal_naive,False
accra,44,nas_gru,chronos,2.072575341751494,0.04000720202863623,2.477090749475691,chronos,True
accra,44,nas_gru,lgbm_direct,2.208186578688787,0.028823767959976505,1.8726005491349167,lgbm_direct,True
accra,44,nas_gru,chronos_cov,0.674957803148302,0.5007924196363233,0.6923282416487587,chronos_cov,False
accra,45,nas_gru,seasonal_naive,0.9857824618238286,0.32590486021977527,1.3952951563729181,seasonal_naive,False
accra,45,nas_gru,chronos,3.139247708712035,0.002058015053129502,3.5323190490404763,chronos,True
accra,45,nas_gru,lgbm_direct,3.4459568320137635,0.0007473084511136619,2.9278288486997024,lgbm_direct,True
accra,45,nas_gru,chronos_cov,2.1270477859963024,0.035132403316108056,1.747556541213544,chronos_cov,True
accra,46,nas_gru,seasonal_naive,0.5615251490437834,0.575318556167261,0.7983265916506449,seasonal_naive,False
accra,46,nas_gru,chronos,2.656772526170605,0.008786011839359476,2.9353504843182034,chronos,True
accra,46,nas_gru,lgbm_direct,2.641658056175469,0.009168305961936489,2.330860283977429,lgbm_direct,True
accra,46,nas_gru,chronos_cov,1.3111618850626858,0.19190458086983947,1.150587976491271,chronos_cov,False
addis_ababa,42,nas_gru,seasonal_naive,-2.528429636027068,0.01254317652362743,-4.8764066078044745,nas_gru,True
addis_ababa,42,nas_gru,chronos,1.4100273704086508,0.16070293565669166,2.0051715705129833,chronos,False
addis_ababa,42,nas_gru,lgbm_direct,1.0677871674670978,0.28741581824738854,1.991921197882155,lgbm_direct,False
addis_ababa,42,nas_gru,chronos_cov,0.011284734929594201,0.9910120035561181,0.019494229886222156,chronos_cov,False
addis_ababa,43,nas_gru,seasonal_naive,-2.588032150168902,0.010648687593696362,-5.1597442141285645,nas_gru,True
addis_ababa,43,nas_gru,chronos,1.1327607760625977,0.25921044480729977,1.7218339641888936,chronos,False
addis_ababa,43,nas_gru,lgbm_direct,0.8525799602408037,0.39531797581860717,1.7085835915580647,lgbm_direct,False
addis_ababa,43,nas_gru,chronos_cov,-0.1469328380252421,0.8833919807536856,-0.26384337643786776,nas_gru,False
addis_ababa,44,nas_gru,seasonal_naive,-2.5538581752121043,0.011700812663471033,-4.951750772970694,nas_gru,True
addis_ababa,44,nas_gru,chronos,1.3535546435373673,0.17801411283855634,1.9298274053467646,chronos,False
addis_ababa,44,nas_gru,lgbm_direct,0.974710330866412,0.3313499185751293,1.9165770327159355,lgbm_direct,False
addis_ababa,44,nas_gru,chronos_cov,-0.03271896900131756,0.9739443208211791,-0.05584993527999692,nas_gru,False
addis_ababa,45,nas_gru,seasonal_naive,-2.587041640767789,0.010677945043699224,-4.943092602270621,nas_gru,True
addis_ababa,45,nas_gru,chronos,1.3642449292937682,0.17463372336155383,1.9384855760468378,chronos,False
addis_ababa,45,nas_gru,lgbm_direct,0.9925705518827013,0.32259584197451663,1.9252352034160092,lgbm_direct,False
addis_ababa,45,nas_gru,chronos_cov,-0.027920293709576573,0.9777646496154937,-0.047191764579923676,nas_gru,False
addis_ababa,46,nas_gru,seasonal_naive,-2.657347075465047,0.008771767774996345,-5.278479911662914,nas_gru,True
addis_ababa,46,nas_gru,chronos,1.1133667397555123,0.2674189301981586,1.6030982666545444,chronos,False
addis_ababa,46,nas_gru,lgbm_direct,0.8386727889077094,0.40305268415746365,1.5898478940237153,lgbm_direct,False
addis_ababa,46,nas_gru,chronos_cov,-0.2164691173406163,0.8289305963515783,-0.38257907397221697,nas_gru,False
amsterdam,42,nas_gru,seasonal_naive,-0.5733461779479205,0.5673108740638907,-0.8669254326883448,nas_gru,False
amsterdam,42,nas_gru,chronos,3.6410840968514004,0.0003786837962109278,2.3000921195303956,chronos,True
amsterdam,42,nas_gru,lgbm_direct,4.722326504488297,5.507833390507763e-06,2.0924703931215682,lgbm_direct,True
amsterdam,42,nas_gru,chronos_cov,3.470860754055688,0.0006862396692589823,2.067970802215113,chronos_cov,True
amsterdam,43,nas_gru,seasonal_naive,-1.3066361854060127,0.1934338056040565,-2.0850244572490615,nas_gru,False
amsterdam,43,nas_gru,chronos,2.6222035621822406,0.00968243425463693,1.0819930949696788,chronos,True
amsterdam,43,nas_gru,lgbm_direct,3.6147827598456876,0.00041567321908396107,0.8743713685608516,lgbm_direct,True
amsterdam,43,nas_gru,chronos_cov,2.232056229873017,0.02716634211203632,0.8498717776543964,chronos_cov,True
amsterdam,44,nas_gru,seasonal_naive,-0.8243680019656643,0.4111033948399079,-1.246920604579663,nas_gru,False
amsterdam,44,nas_gru,chronos,2.716409309166558,0.007414100111153217,1.9200969476390766,chronos,True
amsterdam,44,nas_gru,lgbm_direct,3.3236843797023363,0.0011284005908984078,1.7124752212302496,lgbm_direct,True
amsterdam,44,nas_gru,chronos_cov,2.405869186025569,0.017411720473123643,1.6879756303237943,chronos_cov,True
amsterdam,45,nas_gru,seasonal_naive,-1.0992483758724754,0.27350695262067437,-1.5398310126703252,nas_gru,False
amsterdam,45,nas_gru,chronos,2.324551424508569,0.021503800184756852,1.6271865395484146,chronos,True
amsterdam,45,nas_gru,lgbm_direct,2.8187426205948443,0.00550508278053707,1.4195648131395875,lgbm_direct,True
amsterdam,45,nas_gru,chronos_cov,2.064048903206594,0.040820478433514225,1.3950652222331321,chronos_cov,True
amsterdam,46,nas_gru,seasonal_naive,-0.3591212910760586,0.7200340640589062,-0.5614213406661201,nas_gru,False
amsterdam,46,nas_gru,chronos,4.831885367401611,3.444261336008764e-06,2.6055962115526206,chronos,True
amsterdam,46,nas_gru,lgbm_direct,6.330424763371812,2.964556524833135e-09,2.3979744851437927,lgbm_direct,True
amsterdam,46,nas_gru,chronos_cov,5.122113863631289,9.606417325562748e-07,2.373474894237338,chronos_cov,True
bangkok,42,nas_gru,seasonal_naive,-0.5532203482955783,0.5809764031026703,-0.5421427064471775,nas_gru,False
bangkok,42,nas_gru,chronos,2.4365241320307303,0.0160581638726918,1.9864466812875534,chronos,True
bangkok,42,nas_gru,lgbm_direct,3.2462653965387362,0.0014565885349001333,1.7252226461102398,lgbm_direct,True
bangkok,42,nas_gru,chronos_cov,-0.5721991481204024,0.5680855147796702,-0.4564144802525113,nas_gru,False
bangkok,43,nas_gru,seasonal_naive,-0.1449391468523004,0.8849630017175497,-0.1341227504942153,nas_gru,False
bangkok,43,nas_gru,chronos,3.3002183233374853,0.0012197492110063597,2.3944666372405154,chronos,True
bangkok,43,nas_gru,lgbm_direct,4.911054394058902,2.4427688156788255e-06,2.1332426020632025,lgbm_direct,True
bangkok,43,nas_gru,chronos_cov,-0.0589480539008933,0.9530757796094478,-0.04839452429954901,nas_gru,False
bangkok,44,nas_gru,seasonal_naive,-1.6644893189432148,0.09820434905993622,-1.5338293631871542,nas_gru,False
bangkok,44,nas_gru,chronos,1.577011138353678,0.11700262468906668,0.9947600245475768,chronos,False
bangkok,44,nas_gru,lgbm_direct,1.717948600659791,0.08797049644484516,0.7335359893702633,lgbm_direct,False
bangkok,44,nas_gru,chronos_cov,-2.4618455689663588,0.015011467628880271,-1.4481011369924879,nas_gru,True
bangkok,45,nas_gru,seasonal_naive,0.10424398632294819,0.9171217921218311,0.13754255506727434,seasonal_naive,False
bangkok,45,nas_gru,chronos,2.767533945896544,0.006395888711509265,2.6661319428020054,chronos,True
bangkok,45,nas_gru,lgbm_direct,3.3289220842052045,0.0011089031684105705,2.4049079076246915,lgbm_direct,True
bangkok,45,nas_gru,chronos_cov,0.23217209537950148,0.8167362842337064,0.22327078126194047,chronos_cov,False
bangkok,46,nas_gru,seasonal_naive,-1.1622921419216092,0.24705293918109833,-1.2039181351661683,nas_gru,False
bangkok,46,nas_gru,chronos,1.8615458871252921,0.06471988925528342,1.3246712525685629,chronos,False
bangkok,46,nas_gru,lgbm_direct,2.3916808055167396,0.018071739098008903,1.063447217391249,lgbm_direct,True
bangkok,46,nas_gru,chronos_cov,-1.5126019200978404,0.1325877077330326,-1.118189908971502,nas_gru,False
berlin,42,nas_gru,seasonal_naive,1.4642285334098022,0.14532641115274259,1.284388094743093,seasonal_naive,False
berlin,42,nas_gru,chronos,4.8054232394151155,3.860291196694172e-06,2.6295316265689004,chronos,True
berlin,42,nas_gru,lgbm_direct,5.436721303297792,2.284883488219031e-07,2.4185210021613353,lgbm_direct,True
berlin,42,nas_gru,chronos_cov,3.4931449847664826,0.0006355985812037597,2.1406372780321705,chronos_cov,True
berlin,43,nas_gru,seasonal_naive,0.5976619266457044,0.5510108114155705,0.4396853801939223,seasonal_naive,False
berlin,43,nas_gru,chronos,4.425427821439362,1.8959509730952172e-05,1.7848289120197296,chronos,True
berlin,43,nas_gru,lgbm_direct,4.796614375009737,4.009282414172425e-06,1.5738182876121647,lgbm_direct,True
berlin,43,nas_gru,chronos_cov,2.680702443978546,0.008210108305137128,1.2959345634829997,chronos_cov,True
berlin,44,nas_gru,seasonal_naive,2.4251856283112065,0.01654751681419483,2.689895046287113,seasonal_naive,True
berlin,44,nas_gru,chronos,5.507194741192302,1.6446728504107344e-07,4.03503857811292,chronos,True
berlin,44,nas_gru,lgbm_direct,5.905346415654317,2.4515267470086627e-08,3.8240279537053556,lgbm_direct,True
berlin,44,nas_gru,chronos_cov,4.179700119472793,5.0601303088534446e-05,3.5461442295761905,chronos_cov,True
berlin,45,nas_gru,seasonal_naive,0.7948099681990302,0.4280412133011232,0.6955769839551713,seasonal_naive,False
berlin,45,nas_gru,chronos,4.046911530753909,8.462769506446646e-05,2.0407205157809787,chronos,True
berlin,45,nas_gru,lgbm_direct,4.455093798993917,1.6797255227324293e-05,1.8297098913734138,lgbm_direct,True
berlin,45,nas_gru,chronos_cov,2.5738620405706807,0.011074173822426562,1.5518261672442486,chronos_cov,True
berlin,46,nas_gru,seasonal_naive,-0.04583675106515925,0.9635043148399087,-0.03663107262717342,nas_gru,False
berlin,46,nas_gru,chronos,2.8547465812881376,0.004948177891104525,1.308512459198634,chronos,True
berlin,46,nas_gru,lgbm_direct,3.146421315023523,0.002011413336628409,1.0975018347910688,lgbm_direct,True
berlin,46,nas_gru,chronos_cov,1.5906447114559013,0.11389788124162738,0.8196181106619039,chronos_cov,False
bogota,42,nas_gru,seasonal_naive,-0.9951541426627285,0.32134224687440305,-0.9091796941227384,nas_gru,False
bogota,42,nas_gru,chronos,-1.9730901665585485,0.05041334512376052,-1.2916320065657299,nas_gru,False
bogota,42,nas_gru,lgbm_direct,-1.1822429122658722,0.23907142980966037,-0.4863245497950541,nas_gru,False
bogota,42,nas_gru,chronos_cov,-1.2321050285262736,0.2199319290490097,-1.2944056768991272,nas_gru,False
bogota,43,nas_gru,seasonal_naive,-1.0195364389003514,0.3096701355926851,-0.970467726389567,nas_gru,False
bogota,43,nas_gru,chronos,-2.0763620772168756,0.03965049025511934,-1.3529200388325586,nas_gru,True
bogota,43,nas_gru,lgbm_direct,-1.4543232934497974,0.1480480792775779,-0.5476125820618828,nas_gru,False
bogota,43,nas_gru,chronos_cov,-1.3194566182389045,0.18912516150903358,-1.355693709165956,nas_gru,False
bogota,44,nas_gru,seasonal_naive,-0.6686284660409161,0.5048104098372921,-0.6539779570367601,nas_gru,False
bogota,44,nas_gru,chronos,-1.5468244782694105,0.12411581826099716,-1.0364302694797516,nas_gru,False
bogota,44,nas_gru,lgbm_direct,-0.5318815873357768,0.5956333522280186,-0.2311228127090759,nas_gru,False
bogota,44,nas_gru,chronos_cov,-0.9709817327511007,0.3331968744323771,-1.0392039398131492,nas_gru,False
bogota,45,nas_gru,seasonal_naive,-0.939119550793537,0.3492529191279936,-0.8207512034310235,nas_gru,False
bogota,45,nas_gru,chronos,-2.2350035108890967,0.026967572015611903,-1.2032035158740149,nas_gru,True
bogota,45,nas_gru,lgbm_direct,-1.1043738657969937,0.2712857958432869,-0.39789605910333925,nas_gru,False
bogota,45,nas_gru,chronos_cov,-1.1320114355042687,0.2595242896769518,-1.2059771862074125,nas_gru,False
bogota,46,nas_gru,seasonal_naive,-1.088540143422565,0.2781878731361354,-0.9426988760630289,nas_gru,False
bogota,46,nas_gru,chronos,-2.5817693274290905,0.010834896316649755,-1.3251511885060205,nas_gru,True
bogota,46,nas_gru,lgbm_direct,-1.6775821467731942,0.09561308769959158,-0.5198437317353447,nas_gru,False
bogota,46,nas_gru,chronos_cov,-1.2869730931774346,0.2001830051424698,-1.327924858839418,nas_gru,False
delhi,42,nas_gru,seasonal_naive,-3.501583478662338,0.0006173557551974431,-22.0473417525526,nas_gru,True
delhi,42,nas_gru,chronos,2.420696806319557,0.016744875711513053,13.813356696234809,chronos,True
delhi,42,nas_gru,lgbm_direct,2.8592738922785115,0.004881919028591758,16.618170017744326,lgbm_direct,True
delhi,42,nas_gru,chronos_cov,1.2274231146409489,0.2216803593971241,9.068309457084819,chronos_cov,False
delhi,43,nas_gru,seasonal_naive,-3.0422863388314423,0.002794254258991666,-21.5113211557305,nas_gru,True
delhi,43,nas_gru,chronos,2.6142995394271096,0.009898631619911993,14.349377293056913,chronos,True
delhi,43,nas_gru,lgbm_direct,3.12629154978361,0.0021447270432601354,17.154190614566428,lgbm_direct,True
delhi,43,nas_gru,chronos_cov,1.1288813564944056,0.2608381294469664,9.604330053906924,chronos_cov,False
delhi,44,nas_gru,seasonal_naive,-3.881391454455936,0.0001580554606318679,-26.917020249867058,nas_gru,True
delhi,44,nas_gru,chronos,1.8264651328216202,0.06986581093564835,8.943678198920356,chronos,False
delhi,44,nas_gru,lgbm_direct,2.2778840693462197,0.024215952898578447,11.74849152042987,lgbm_direct,True
delhi,44,nas_gru,chronos_cov,0.7320072870911951,0.46536210404141864,4.198630959770369,chronos_cov,False
delhi,45,nas_gru,seasonal_naive,-3.6063383120380044,0.00042825506450502025,-22.93011705925426,nas_gru,True
delhi,45,nas_gru,chronos,2.350317463563513,0.020123939998532913,12.930581389533149,chronos,True
delhi,45,nas_gru,lgbm_direct,2.5461668759088316,0.011950087599250758,15.735394711042666,lgbm_direct,True
delhi,45,nas_gru,chronos_cov,0.8595559482321641,0.391472537667508,8.185534150383159,chronos_cov,False
delhi,46,nas_gru,seasonal_naive,-3.3150130070371677,0.0011613853614758781,-32.93966906120739,nas_gru,True
delhi,46,nas_gru,chronos,0.3011536129906331,0.7637348124115072,2.921029387580024,chronos,False
delhi,46,nas_gru,lgbm_direct,0.6434912164152294,0.5209360350756398,5.725842709089538,lgbm_direct,False
delhi,46,nas_gru,chronos_cov,-0.26427490864563996,0.7919485891568455,-1.8240178515699634,nas_gru,False
dhaka,42,nas_gru,seasonal_naive,-1.5681836696316744,0.11904844677185265,-9.539879083633423,nas_gru,False
dhaka,42,nas_gru,chronos,1.4486883343149586,0.1496138672536392,3.8155296643575034,chronos,False
dhaka,42,nas_gru,lgbm_direct,0.0834440922353843,0.9336151262743037,0.25867018605198727,lgbm_direct,False
dhaka,42,nas_gru,chronos_cov,0.0571514145329046,0.9545043604448608,0.19069615884240745,chronos_cov,False
dhaka,43,nas_gru,seasonal_naive,-1.9666317373964768,0.051161717507383346,-12.143478817409939,nas_gru,False
dhaka,43,nas_gru,chronos,0.4695263701054333,0.6394085857445557,1.211929930580987,chronos,False
dhaka,43,nas_gru,lgbm_direct,-0.7835638768806514,0.4345919291660686,-2.344929547724529,nas_gru,False
dhaka,43,nas_gru,chronos_cov,-0.7526796566429835,0.4528796987864111,-2.412903574934109,nas_gru,False
dhaka,44,nas_gru,seasonal_naive,-1.7012176175828524,0.09107553060875759,-10.385001076592339,nas_gru,False
dhaka,44,nas_gru,chronos,1.0663922817394895,0.28804346476283055,2.9704076713985867,chronos,False
dhaka,44,nas_gru,lgbm_direct,-0.2043919677403413,0.8383378202005676,-0.5864518069069293,nas_gru,False
dhaka,44,nas_gru,chronos_cov,-0.1875438529780192,0.8515000894178463,-0.6544258341165091,nas_gru,False
dhaka,45,nas_gru,seasonal_naive,-2.3536081009694514,0.01995346081109094,-12.11177526579963,nas_gru,True
dhaka,45,nas_gru,chronos,0.8048601319458202,0.4222365516720503,1.2436334821912978,chronos,False
dhaka,45,nas_gru,lgbm_direct,-0.5830754551220698,0.5607609004526903,-2.313225996114218,nas_gru,False
dhaka,45,nas_gru,chronos_cov,-0.9087896725608544,0.364990248019451,-2.3812000233237978,nas_gru,False
