city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
accra,?,seasonal_naive,,8160,7.75,12.257650672131263,0.9812658974255635,1.1577616425324404,68.7880630080632,4.555270236408062e-10,,,,,tdp_proxy,0
accra,?,lgbm_direct,,8160,6.217466307673216,9.765885476900902,0.787224213691892,0.922409025428247,54.804657391805534,1.0318783855836956e-05,,,,,tdp_proxy,0
accra,?,chronos,,8160,5.612976107332441,10.065579502117956,0.710686714476105,0.9507157749166565,56.486494477980735,0.00013542965625270475,,,,,tdp_proxy,47718016
accra,?,chronos_cov,,8160,7.397738615159373,10.772689232389121,0.9366643382095622,1.0175038197604138,60.45468626126397,2.8721717020137774e-05,,,,,tdp_proxy,47718016
accra,?,timesfm,,8160,5.769521077473958,9.555629842762185,0.7305076487487984,0.9025499256020797,53.62473489313152,0.00014951742361720083,,,,,tdp_proxy,231289280
accra,?,timesfm_cov,,8160,8.909577991399876,11.709595786589421,1.1280858120534256,1.1059966721107042,65.71246271507704,0.00015964035938547264,,,,,tdp_proxy,231289280
addis_ababa,?,seasonal_naive,,3610,19.53935185185185,24.20107703449641,2.534844532234148,1.6279535770496016,62.712886322970725,4.2392956082174485e-10,,,,,tdp_proxy,0
addis_ababa,?,lgbm_direct,,3610,12.671024046165222,15.93638182368167,1.643814813549469,1.0720055871112877,41.29636463217852,1.0278579020989666e-05,,,,,tdp_proxy,0
addis_ababa,?,chronos,,3610,12.657773673534393,16.12700218336427,1.6420958397130807,1.084828202235459,41.79032417499468,2.8030151059081416e-05,,,,,tdp_proxy,47718016
addis_ababa,?,chronos_cov,,3610,14.643451014161156,18.190236649254032,1.899698209936633,1.2236174769544945,47.13683781703402,3.242523957952572e-05,,,,,tdp_proxy,47718016
addis_ababa,?,timesfm,,3610,12.663501845465767,16.620098597233277,1.6428389567524806,1.1179977206682195,43.068097858585425,0.00014068123610640112,,,,,tdp_proxy,231289280
addis_ababa,?,timesfm_cov,,3610,14.667253508553662,18.44434960899755,1.9027861129142674,1.2407111005646938,47.79532740139728,0.00014880004517181075,,,,,tdp_proxy,231289280
amsterdam,?,seasonal_naive,,11228,4.518740079365079,6.479121516273479,0.8137072952947317,4.417503386969963,163.23631785698458,4.3972829223127547e-10,,,,,tdp_proxy,0
amsterdam,?,lgbm_direct,,11228,1.5593442535551665,1.9338068987770165,0.28079725160293817,1.3184809859850717,48.72072808172202,1.0388252980663781e-05,,,,,tdp_proxy,0
amsterdam,?,chronos,,11228,1.3517225271463393,1.6841067571653212,0.24340999089014953,1.148233951950283,42.429731442334365,2.4224569444615756e-05,,,,,tdp_proxy,47718016
amsterdam,?,chronos_cov,,11228,1.583843844461622,1.9128963620274841,0.28520898927808247,1.3042240583009082,48.193903725235806,2.6412008685130987e-05,,,,,tdp_proxy,47718016
amsterdam,?,timesfm,,11228,1.2012727689301526,1.5005561429262892,0.21631791130918787,1.023088057087101,37.8053195782395,0.00013859962325417046,,,,,tdp_proxy,231289280
amsterdam,?,timesfm_cov,,11228,1.3478058747821187,1.6260558856960101,0.24270470389733192,1.1086545242935946,40.9671858667901,0.0001435757482573131,,,,,tdp_proxy,231289280
bangkok,?,seasonal_naive,,18164,3.6670138888888886,4.798104270547836,0.5227407046291355,2.040272748493918,48.42493797020524,4.5816014554239466e-10,,,,,tdp_proxy,0
bangkok,?,lgbm_direct,,18164,1.3996485363314715,1.6747102449047917,0.19952290454420496,0.712128266006335,16.90203779550673,1.1131366988188852e-05,,,,,tdp_proxy,0
bangkok,?,chronos,,18164,1.1384245011541578,1.4975052291700552,0.16228485736134288,0.6367763052914966,15.113593566056066,2.4374741345430567e-05,,,,,tdp_proxy,47718016
bangkok,?,chronos_cov,,18164,3.581285662694223,4.333985864908878,0.5105199618870937,1.842918109722907,43.740816130283044,2.798473612225886e-05,,,,,tdp_proxy,47718016
bangkok,?,timesfm,,18164,1.1396646896998088,1.400467994096664,0.16246164890178152,0.5955136700618473,14.134243842859519,0.00014623505555290544,,,,,tdp_proxy,231289280
bangkok,?,timesfm_cov,,18164,3.738549108996758,5.066056803333607,0.5329382038745825,2.154212800586681,51.129252851138176,0.00013956407985258717,,,,,tdp_proxy,231289280
berlin,?,seasonal_naive,,19574,2.6047569444444445,3.309015098495004,0.5156625257593834,1.7531554700117589,52.646205556685274,4.370951703296871e-10,,,,,tdp_proxy,0
berlin,?,lgbm_direct,,19574,1.470624037026202,1.8509231334972998,0.2911387594120173,0.9806410425682122,29.448061388430073,1.0330696001229055e-05,,,,,tdp_proxy,0
berlin,?,chronos,,19574,1.2596134126186371,1.7150635252784125,0.24936508383889117,0.9086610097750931,27.28654424564177,2.3407829853062544e-05,,,,,tdp_proxy,47718016
berlin,?,chronos_cov,,19574,1.748507761155367,2.172174880666791,0.34615127156118114,1.150844030779775,34.559154875015096,2.7466894070029313e-05,,,,,tdp_proxy,47718016
berlin,?,timesfm,,19574,1.2497919301191966,1.649943487035221,0.24742072949782104,0.8741596406802978,26.250488858415064,0.00013216832465130006,,,,,tdp_proxy,231289280
berlin,?,timesfm_cov,,19574,1.8018772107793803,2.249475758036955,0.3567167967823363,1.1917989530041697,35.78900658575304,0.0001443256961687843,,,,,tdp_proxy,231289280
bogota,?,seasonal_naive,,5175,6.458333333333333,9.010881624698051,1.0482547333179533,0.9885398824235339,60.747516570998094,4.3446204842809865e-10,,,,,tdp_proxy,0
bogota,?,lgbm_direct,,5175,6.035478189005649,8.05332683468222,0.9796209413361199,0.8834912158267112,54.29209102032957,1.0637942133783967e-05,,,,,tdp_proxy,0
