city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
bangkok,lgbm_direct,chronos_cov,-4.131505976935706,6.10666295093456e-05,-2.1816371263627516,lgbm_direct,True,0.0017709322557710224,True
bangkok,lgbm_direct,nas_gru,-3.365728686339544,0.000980517646464024,-1.5680770664542747,lgbm_direct,True,0.009478337249152232,True
bangkok,chronos_cov,nas_gru,0.8222745924838019,0.41228960286489735,0.6135600599084765,nas_gru,False,0.7472749051926264,False
berlin,seasonal_naive,chronos,2.5219560617612515,0.012766111723099147,1.3451435318258074,chronos,True,0.03085143666415627,True
berlin,seasonal_naive,lgbm_direct,1.9849639888722563,0.049061640697208225,1.1341329074182422,lgbm_direct,True,0.1016276843013599,False
berlin,seasonal_naive,chronos_cov,2.5185960116989103,0.012883215500309292,0.8562491832890774,chronos_cov,True,0.041512583278774384,True
berlin,seasonal_naive,nas_gru,-1.1177928052236257,0.26552988402234634,-0.984528486861123,seasonal_naive,False,0.3666841255546687,False
berlin,chronos,lgbm_direct,-1.387495471297014,0.16744916254060002,-0.21101062440756488,chronos,False,0.5395584126308223,False
berlin,chronos,chronos_cov,-1.6271510124914879,0.10590651538912929,-0.4888943485367299,chronos,False,0.2792080860258863,False
berlin,chronos,nas_gru,-4.429782984848896,1.8626085998668064e-05,-2.32967201868693,chronos,True,0.0005401564939613738,True
berlin,lgbm_direct,chronos_cov,-0.9868426828675638,0.32538656554336065,-0.27788372412916496,lgbm_direct,False,0.6119536133036645,False
berlin,lgbm_direct,nas_gru,-4.912980969232721,2.422321586189522e-06,-2.1186613942793655,lgbm_direct,True,7.024732599949615e-05,True
berlin,chronos_cov,nas_gru,-3.0018377507794796,0.0031678814618803543,-1.8407776701502003,chronos_cov,True,0.04054152963435629,True
bogota,seasonal_naive,chronos,-0.3943370858410561,0.6939196505034845,-0.3824523124429915,seasonal_naive,False,0.7187024951643232,False
bogota,seasonal_naive,lgbm_direct,0.4549744684790423,0.6498175835763342,0.42285514432768423,lgbm_direct,False,0.6730253544183462,False
bogota,seasonal_naive,chronos_cov,-0.20964649490724152,0.8342419703594001,-0.38522598277638903,seasonal_naive,False,0.8960376718675037,False
bogota,seasonal_naive,nas_gru,0.988638137265679,0.3245100844746567,0.9002591354979409,nas_gru,False,0.42776329317113837,False
bogota,chronos,lgbm_direct,1.6785102626028967,0.09543151973403666,0.8053074567706757,lgbm_direct,False,0.5395584126308223,False
bogota,chronos,chronos_cov,-0.0025203960712530857,0.9979925296361309,-0.0027736703333975437,chronos,False,0.9979925296361309,False
