train_weeks,model,seed,MASE,usd_per_1k,per_forecast_ms,measured_usd_per_1k,energy_source
4,seasonal_naive,,1.0599886366979416,4.3972829223127547e-10,0.00011597229685220454,,tdp_proxy
4,lgbm_direct,,0.7107344889370629,1.0714625955146131e-05,2.825835416741837,,tdp_proxy
4,chronos,,0.6358747513872555,5.717425000006592e-05,3.267100000003767,,tdp_proxy
4,chronos_cov,,0.654940652290512,2.3506340280619042e-05,1.3432194446068024,,tdp_proxy
12,seasonal_naive,,1.0599886366979416,3.949659862377706e-10,0.0001041668535132582,,tdp_proxy
12,lgbm_direct,,0.7023393644461912,1.1105699508241876e-05,2.928975694481374,,tdp_proxy
12,chronos,,0.6358747513872555,2.565029687300719e-05,1.465731249886125,,tdp_proxy
12,chronos_cov,,0.6410373871413263,2.3785124999954455e-05,1.3591499999973975,,tdp_proxy
26,seasonal_naive,,1.0599886366979416,4.0023146370744885e-10,0.0001055555508678986,,tdp_proxy
26,lgbm_direct,,0.7102079018308124,1.1097884461445642e-05,2.926914583238411,,tdp_proxy
26,chronos,,0.6358747513872555,2.7065913184035004e-05,1.5466236105162858,,tdp_proxy
26,chronos_cov,,0.6425406689468692,2.4298810759925498e-05,1.3885034719957428,,tdp_proxy
52,seasonal_naive,,1.0599886366979416,3.975983418058604e-10,0.00010486110113561153,,tdp_proxy
52,lgbm_direct,,0.6496875145811047,1.0838213223661551e-05,2.8584298611854644,,tdp_proxy
52,chronos,,0.6358747513872555,2.655860763499934e-05,1.5176347219999622,,tdp_proxy
52,chronos_cov,,0.5848755711188932,2.4818876730831917e-05,1.4182215274761094,,tdp_proxy
