train_weeks,model,seed,MASE,usd_per_1k,per_forecast_ms,measured_usd_per_1k,energy_source
4,seasonal_naive,,1.8868537002272276,4.3182816019301145e-10,0.00011388874554540962,,tdp_proxy
4,lgbm_direct,,0.9149553713041528,1.0739248090296179e-05,2.83232916667152,,tdp_proxy
4,chronos,,1.0063744217123063,5.761868923552053e-05,3.29249652774403,,tdp_proxy
4,chronos_cov,,1.8950728979527955,2.3709267356429736e-05,1.3548152775102709,,tdp_proxy
12,seasonal_naive,,1.8868537002272276,4.1339630688189237e-10,0.00010902759741940018,,tdp_proxy
12,lgbm_direct,,0.857837519691572,1.0286949651909135e-05,2.713041666437574,,tdp_proxy
12,chronos,,1.0063744217123063,2.61684791666994e-05,1.495341666668537,,tdp_proxy
12,chronos_cov,,1.9846072202512297,2.4358979168128926e-05,1.3919416667502245,,tdp_proxy
26,seasonal_naive,,1.8868537002272276,3.923328643361822e-10,0.00010347240378097113,,tdp_proxy
26,lgbm_direct,,0.8075947499679251,1.0285043286979055e-05,2.7125388888735973,,tdp_proxy
26,chronos,,1.0063744217123063,2.5590930557781477e-05,1.4623388890160842,,tdp_proxy
26,chronos_cov,,2.533003929747772,2.8354800346682574e-05,1.6202743055247184,,tdp_proxy
52,seasonal_naive,,1.8868537002272276,4.081308294122142e-10,0.00010763890006475979,,tdp_proxy
52,lgbm_direct,,0.8125780558320285,1.0737870978270317e-05,2.831965972291073,,tdp_proxy
52,chronos,,1.0063744217123063,2.6940180553335974e-05,1.5394388887620556,,tdp_proxy
52,chronos_cov,,2.415883597064623,2.4483508682351384e-05,1.3990576389915077,,tdp_proxy
104,seasonal_naive,,1.8868537002272276,4.0549770751062567e-10,0.00010694445033247273,,tdp_proxy
104,lgbm_direct,,0.8469148320208059,1.0975726966627782e-05,2.8946972219677667,,tdp_proxy
104,chronos,,1.0063744217123063,2.659889408884434e-05,1.5199368050768196,,tdp_proxy
104,chronos_cov,,2.3946143124766794,2.6869159723901246e-05,1.5353805556515,,tdp_proxy
