train_weeks,model,seed,MASE,usd_per_1k,per_forecast_ms,measured_usd_per_1k,energy_source
4,seasonal_naive,,1.1728142320575958,5.292536705517839e-10,0.00013958338564003093,,tdp_proxy
4,lgbm_direct,,0.5987007946262856,1.0291136285079322e-05,2.7141458334275135,,tdp_proxy
4,chronos,,0.22706602354504768,5.741009896104919e-05,3.2805770834885255,,tdp_proxy
4,chronos_cov,,0.5866185137953511,2.3292718746132676e-05,1.33101249977901,,tdp_proxy
12,seasonal_naive,,1.1728142320575958,4.2392956082174485e-10,0.00011180559845848216,,tdp_proxy
12,lgbm_direct,,0.6517155671273243,1.0315603068336175e-05,2.720598611429321,,tdp_proxy
12,chronos,,0.22706602354504768,2.4631991320044714e-05,1.4075423611454123,,tdp_proxy
12,chronos_cov,,0.7060416822758163,2.2932510418185203e-05,1.31042916675344,,tdp_proxy
26,seasonal_naive,,1.1728142320575958,4.0023146370744885e-10,0.0001055555508678986,,tdp_proxy
26,lgbm_direct,,0.5092778977437101,1.02174673614728e-05,2.6947166667620572,,tdp_proxy
26,chronos,,0.22706602354504768,2.466067187469889e-05,1.4091812499827938,,tdp_proxy
26,chronos_cov,,0.6903391410694094,2.32743923627115e-05,1.3299652778692286,,tdp_proxy
52,seasonal_naive,,1.1728142320575958,3.923328643361822e-10,0.00010347240378097113,,tdp_proxy
52,lgbm_direct,,0.4922056359369683,1.0286088627944318e-05,2.7128145831941057,,tdp_proxy
52,chronos,,0.22706602354504768,2.4676567708815527e-05,1.4100895833608875,,tdp_proxy
52,chronos_cov,,0.6145947784096838,2.377943750262703e-05,1.3588250001501163,,tdp_proxy
104,seasonal_naive,,1.1728142320575958,3.896989761010951e-10,0.00010277775193875034,,tdp_proxy
104,lgbm_direct,,0.46283966979115077,1.0654435880631488e-05,2.8099611113753378,,tdp_proxy
104,chronos,,0.22706602354504768,2.5075907985612705e-05,1.4329090277492975,,tdp_proxy
104,chronos_cov,,0.6060638781697488,2.517184201173626e-05,1.4383909720992152,,tdp_proxy
