city,tier,variable,lead_day,lead_hours_mid,n,mae,rmse,bias,sd,err_ar1,actual_sd
lahore,scarce,wind_direction_10m,1,36,5592,39.761802575107296,56.395106906323704,-3.353719599427754,56.29529862985091,0.4797565101208135,105.11425184853434
lahore,scarce,wind_direction_10m,2,60,5592,42.66058655221745,59.96239582215236,-4.001788268955651,59.828710527496106,0.47781561245115,105.11425184853434
lahore,scarce,wind_direction_10m,3,84,5592,44.5076895565093,62.09352370976605,-4.6435979971387695,61.91964699783299,0.4965582497844169,105.11425184853434
lahore,scarce,precipitation,1,36,5592,0.15202074391988554,0.8588937640093083,-0.00892346208869814,0.8588474076798678,0.29601073581671994,0.8232084249893663
lahore,scarce,precipitation,2,60,5592,0.15110872675250359,0.83109283932799,-0.013054363376251793,0.830990307512128,0.3601960700314883,0.8232084249893663
lahore,scarce,precipitation,3,84,5592,0.15423819742489273,0.8351807133994024,-0.012857653791130188,0.8350817353848198,0.35318219492526265,0.8232084249893663
lahore,scarce,cloud_cover,1,36,5592,24.071530758226036,38.22212206516693,16.11087267525036,34.660790481556994,0.735052293981202,37.01934089774254
lahore,scarce,cloud_cover,2,60,5592,25.266094420600858,39.84439063343708,16.022174535050073,36.48102778319604,0.7686580255052279,37.01934089774254
lahore,scarce,cloud_cover,3,84,5592,25.771816881258943,40.87102870156884,15.15307582260372,37.95820438638907,0.7928479057017767,37.01934089774254
lahore,scarce,shortwave_radiation,1,36,5592,29.709406294706724,61.34447547219319,10.561695278969957,60.42843092280898,0.7671113814067101,238.80415409177647
lahore,scarce,shortwave_radiation,2,60,5592,32.74195278969957,67.6882937770573,10.636802575107296,66.84731516992589,0.8207430777430041,238.80415409177647
lahore,scarce,shortwave_radiation,3,84,5592,33.04113018597997,66.10442274707412,10.797210300429185,65.21667698106211,0.8139548576372203,238.80415409177647
lahore,scarce,temperature_2m,1,36,5592,1.1456187410586554,1.4960385218774763,0.529774678111588,1.399096154441541,0.8657507562502817,8.118384291297597
lahore,scarce,temperature_2m,2,60,5592,1.251055078683834,1.6557865541846262,0.333744635193133,1.6218025870920298,0.8979721671663321,8.118384291297597
lahore,scarce,temperature_2m,3,84,5592,1.281634477825465,1.691676268674695,0.24472460658082967,1.673881257715432,0.9038800424289468,8.118384291297597
lima,scarce,temperature_2m,1,36,5472,2.3722404970760236,2.5168964836394694,2.3698647660818715,0.8476490428475941,0.8794807784191083,2.1575732388219784
lima,scarce,temperature_2m,2,60,5472,2.356048976608187,2.4959869106016437,2.3545504385964913,0.8282770611334155,0.8777740897152583,2.1575732388219784
lima,scarce,temperature_2m,3,84,5472,2.419407894736842,2.5672177011594086,2.4183845029239763,0.8614076393690442,0.8837445064351737,2.1575732388219784
los_angeles,rich,relative_humidity_2m,1,36,8280,8.845531400966184,12.421419671948398,2.1820048309178746,12.228267317347855,0.7930728606305669,22.586223792229042
los_angeles,rich,relative_humidity_2m,2,60,8280,19.060265700483093,22.714854468531602,-18.230555555555554,13.550330537015418,0.8652670946578153,22.586223792229042
los_angeles,rich,relative_humidity_2m,3,84,8280,19.669082125603865,23.54084229671163,-18.63623188405797,14.382702013261223,0.8775117427228913,22.586223792229042
los_angeles,rich,surface_pressure,1,36,8280,0.7264130434782611,0.8931509385505993,0.5345772946859902,0.7155038190254644,0.8568609715126784,3.598909203416086
los_angeles,rich,surface_pressure,2,60,8280,0.6006642512077299,0.7675679956976603,-0.3221859903381644,0.6966755454651323,0.9015254761251497,3.598909203416086
los_angeles,rich,surface_pressure,3,84,8280,0.7537077294685984,0.9761485245745061,-0.41682367149758426,0.8826799923575129,0.9232236730305444,3.598909203416086
los_angeles,rich,wind_speed_10m,1,36,8280,2.4143961352657,3.3464802332735846,0.27741545893719805,3.334961861076298,0.4841783677841526,4.373386288777443
los_angeles,rich,wind_speed_10m,2,60,8280,3.703756038647344,4.702659464457037,1.6845531400966185,4.390590707050472,0.7261707009095374,4.373386288777443
los_angeles,rich,wind_speed_10m,3,84,8280,3.7429347826086956,4.765829585970534,1.6948913043478262,4.454264822499691,0.7243633084415598,4.373386288777443
los_angeles,rich,wind_direction_10m,1,36,8280,38.75169082125604,57.26331670112661,-1.8304347826086957,57.23405409474453,0.21811913614178388,90.29878748233203
los_angeles,rich,wind_direction_10m,2,60,8280,51.726328502415456,68.10981648374393,-11.028502415458938,67.21100531848555,0.36046217120134544,90.29878748233203
los_angeles,rich,wind_direction_10m,3,84,8280,52.633574879227055,68.86438398506526,-11.463285024154588,67.90358221844784,0.3542083130547636,90.29878748233203
los_angeles,rich,precipitation,1,36,8280,0.030012077294685992,0.48182297749537856,0.01298309178743961,0.4816480260212337,0.0711899760520192,0.3808711851707106
los_angeles,rich,precipitation,2,60,8280,0.017995169082125603,0.31696019957707944,-0.00248792270531401,0.316950435173316,-0.06280591974024823,0.3808711851707106
los_angeles,rich,precipitation,3,84,8280,0.025446859903381646,0.4007827486234941,0.0058333333333333345,0.40074029472518125,0.1286283784222742,0.3808711851707106
los_angeles,rich,cloud_cover,1,36,8280,24.379830917874397,40.5493928545122,6.575,40.01278090647494,0.6280218196496671,42.50224541555916
los_angeles,rich,cloud_cover,2,60,8280,35.32306763285024,52.114282398894176,-13.26268115942029,50.39840987982904,0.7465652399544603,42.50224541555916
los_angeles,rich,cloud_cover,3,84,8280,36.506159420289855,53.292553476434655,-14.410265700483091,51.30731427857171,0.7518052960945122,42.50224541555916
los_angeles,rich,shortwave_radiation,1,36,8280,28.181642512077296,81.21849519261396,9.783333333333333,80.62710679567725,0.5525394905424454,302.2262455532841
los_angeles,rich,shortwave_radiation,2,60,8280,40.52101449275362,102.9527282358643,26.81570048309179,99.39910693164623,0.7207486864812576,302.2262455532841
los_angeles,rich,shortwave_radiation,3,84,8280,41.3048309178744,104.37902412040698,26.422463768115943,100.97937455119785,0.7480800338826827,302.2262455532841
los_angeles,rich,temperature_2m,1,36,8280,1.2780072463768115,1.6142335642650973,-0.7528381642512078,1.427930214837851,0.771864344579357,5.380218137320873
los_angeles,rich,temperature_2m,2,60,8280,2.6253260869565214,3.250731430142742,2.219601449275362,2.3749998394300125,0.9125071229482905,5.380218137320873
los_angeles,rich,temperature_2m,3,84,8280,2.7146135265700484,3.3620764374140117,2.279444444444444,2.4713743131516623,0.9169599506564904,5.380218137320873
madrid,rich,relative_humidity_2m,1,36,6696,4.107228195937873,5.886293131838636,1.25,5.752038493780332,0.79195141134811,23.632013637749836
madrid,rich,relative_humidity_2m,2,60,6696,5.028972520908005,7.051144445608212,1.3829151732377538,6.914201589226361,0.8170323031734525,23.632013637749836
madrid,rich,relative_humidity_2m,3,84,6696,6.247610513739546,8.627253917401331,1.4133811230585425,8.510691156204553,0.853365595278267,23.632013637749836
madrid,rich,surface_pressure,1,36,6696,0.3715949820788537,0.4952311408980392,0.04077060931899715,0.4935500383253265,0.7748595829689683,4.712579230283868
madrid,rich,surface_pressure,2,60,6696,0.5264784946236558,0.691114237220511,0.023372162485067342,0.6907189232311942,0.8644725797266444,4.712579230283868
madrid,rich,surface_pressure,3,84,6696,0.7578554360812426,1.0286647340149138,-0.04354838709677306,1.0277425129803879,0.9107221881708112,4.712579230283868
