city,tier,model,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k
dhaka,scarce,seasonal_naive,9395,42.78819444444444,67.14418823613023,1.2422749843184746,1.2929544208781343,84.43965858261869,4.449945360344524e-10
dhaka,scarce,lgbm_direct,9395,35.32582842049037,51.49887853736091,1.0256191811056818,0.9916822948395873,64.76432041727409,1.7294031280538612e-05
dhaka,scarce,nas_gru,9395,33.24831536081102,50.04095410606405,0.9653024854109029,0.9636079389158503,62.93085359829896,2.8277083604027414e-07
dhaka,scarce,chronos,9395,29.432785696453518,51.04106460068774,0.8545257369292475,0.9828664528596455,64.18857955983611,2.3996802075190416e-05
dhaka,scarce,chronos_cov,9395,31.317008662110236,51.12232317086547,0.9092306172240416,0.9844311992704002,64.29076928173117,2.604505556013868e-05
hanoi,scarce,seasonal_naive,6062,23.12847222222222,33.55578837759553,1.0658415020893008,1.3346521812265766,76.27519378648392,4.4236141413286393e-10
hanoi,scarce,lgbm_direct,6062,14.919061738555817,24.840814253592363,0.6875229379788892,0.9880216955098388,56.46530785346961,1.9092855875139017e-05
hanoi,scarce,nas_gru,6062,13.4122500816981,22.65442861983086,0.6180837469990454,0.9010601161165628,51.495465213190904,6.581701493107377e-07
hanoi,scarce,chronos,6062,14.010748823483786,24.958991904454837,0.6456646780616041,0.9927221083781337,56.73393582070239,4.315859723040679e-05
hanoi,scarce,chronos_cov,6062,13.698141442437786,24.171893493874897,0.6312586283503683,0.9614159564052036,54.94479341938413,2.9982020822798305e-05
jakarta,scarce,seasonal_naive,7042,17.118055555555557,21.0428652940599,0.6681458378303802,1.3049074174197328,43.07893947035294,5.213550711805173e-10
jakarta,scarce,lgbm_direct,7042,13.471092082593316,16.52508734255675,0.5257988605541946,1.0247515604682584,33.830147530966336,1.6399063656990615e-05
jakarta,scarce,nas_gru,7042,13.037067651748657,15.626193010311528,0.5088581738012856,0.9690094424044006,31.989931667399205,4.852482591862403e-07
jakarta,scarce,chronos,7042,13.017993211746216,16.508652631546482,0.5081136670636357,1.023732413313118,33.79650240180116,2.2129552075461506e-05
jakarta,scarce,chronos_cov,7042,14.213610358594178,17.586162500404168,0.5547805690206071,1.0905508147316865,36.002379870034126,3.21768611047446e-05
kampala,scarce,seasonal_naive,2836,28.40581349206349,39.64447702181646,1.2466465116294487,1.3037179902959188,78.41850859819299,4.4762612526904343e-10
kampala,scarce,lgbm_direct,2836,20.652769871761073,29.61433076808223,0.9063885293519329,0.9738742617710978,58.57844084280928,1.9230564469125966e-05
kampala,scarce,nas_gru,2836,19.365648279644194,27.033861660716838,0.8499005979887362,0.8890149257071164,53.47416014383709,3.4697396889290146e-07
kampala,scarce,chronos,2836,18.369427537691024,28.309457367157083,0.806179438124196,0.930963191790062,55.99734421354383,1.970538888498494e-05
kampala,scarce,chronos_cov,2836,20.85279804045843,30.050477512108188,0.9151671696399098,0.9882170504597396,59.44115816854552,2.5978312505685606e-05
karachi,scarce,seasonal_naive,5214,8.340277777777779,11.633451394922519,0.38423459086942513,1.335534001275446,50.93393131252182,4.4236141413286393e-10
karachi,scarce,lgbm_direct,5214,5.712471844054368,7.853779133838224,0.26317220365269023,0.9016231482538831,34.38565507062038,1.8959046902502314e-05
karachi,scarce,nas_gru,5214,5.959122445848253,8.501348015091905,0.2745353375426052,0.9759648229403532,37.2208608748323,3.031388981374524e-07
karachi,scarce,chronos,5214,5.140575706958771,7.978231085994769,0.2368250861930988,0.915910379788861,34.93053439900415,2.0978586805237378e-05
karachi,scarce,chronos_cov,5214,6.795906023850964,8.697462809601321,0.3130857556829699,0.9984790336701791,38.07949664282731,2.4300657999750306e-05
krakow,rich,seasonal_naive,9344,18.927314814814814,26.22443596241184,1.4573868181726937,1.7119403286990396,146.75346172868854,1.7931422209787547e-09
krakow,rich,lgbm_direct,9344,9.03692795606716,13.57917795952869,0.6958356115913445,0.886453474645497,75.98986593446905,2.1186819587489513e-05
krakow,rich,nas_gru,9344,11.981982429557377,14.713985897636894,0.9226022507294889,0.960534132752302,82.34031684800924,1.0293888964143761e-06
krakow,rich,chronos,9344,12.024753567377726,17.679227389921603,0.9258955912306377,1.15410613186984,98.93397989105993,6.0734017352943835e-05
krakow,rich,chronos_cov,9344,14.167624070225694,20.406880691674544,1.09089476065626,1.3321682910206787,114.19808566636358,3.0220336791697065e-05
lagos,scarce,seasonal_naive,3378,4.917361111111111,8.016819221617684,0.7075815477257785,0.9867206766206107,74.61362253832384,5.424185137262274e-10
lagos,scarce,lgbm_direct,3378,3.703023357661942,7.412145844904887,0.5328449425360783,0.9122966804057969,68.9858455058366,1.7667247131174474e-05
lagos,scarce,nas_gru,3378,4.937280933062236,7.634120737826894,0.7104479018795847,0.939617642807715,71.05179590531752,4.463472254833e-07
lagos,scarce,chronos,3378,3.8118210640218524,7.793984783791967,0.548500341380229,0.9592939202989935,72.53967223798108,2.5677421881482587e-05
lagos,scarce,chronos_cov,3378,3.83842225372427,6.634068870241742,0.5523281080533847,0.8165299407951192,61.74417769614858,3.208982292663778e-05
lahore,scarce,seasonal_naive,5563,64.53125,91.90581703704567,1.023065421528841,1.2853770543536538,67.68148539088973,4.4762612526904343e-10
lahore,scarce,lgbm_direct,5563,41.944278426368086,54.17171910586805,0.6649761299989593,0.7576352289595242,39.893257396159356,1.8216067187259557e-05
lahore,scarce,nas_gru,5563,43.05555274751451,59.73441073719165,0.6825940489420735,0.8354339626399652,43.98974709090518,3.62626731455546e-07
lahore,scarce,chronos,5563,41.10883405473497,55.45386740198433,0.651731163440451,0.7755671080640013,40.837459884861126,1.929460071045873e-05
lahore,scarce,chronos_cov,5563,53.72886459054294,65.08877484107101,0.8518065820914648,0.9103190676492294,47.932819766360986,2.5197654510217643e-05
lima,scarce,seasonal_naive,5227,13.798083333333333,16.269777540649482,1.0021006296792558,1.4436130109020389,43.240337489452685,4.2919580462492173e-10
lima,scarce,lgbm_direct,5227,7.724956330008684,10.026566010104187,0.5610332548032485,0.8896545211322375,26.6476967527039,1.709907905168856e-05
lima,scarce,nas_gru,5227,9.244132063123914,11.9086341362725,0.6713650249463154,1.056649922732064,31.64968653101104,3.599166696706864e-07
lima,scarce,chronos,5227,8.460173235999214,10.881045429352087,0.6144291726742531,0.9654722515278951,28.918654568430483,1.980516320044343e-05
lima,scarce,chronos_cov,5227,8.048266970347704,10.467632299311719,0.5845140374915978,0.92879021503951,27.819922688363064,2.5344399301603616e-05
los_angeles,rich,seasonal_naive,8195,5.014833333333333,6.383069346151409,0.7259405303646527,1.3568821813294227,60.828792549210554,5.503178794309927e-10
los_angeles,rich,lgbm_direct,8195,3.717295442383878,4.91712397776962,0.5381106899464108,1.0452585655905529,46.858759973027304,2.0683225692934046e-05
los_angeles,rich,nas_gru,8195,4.528468993875716,5.336483871535406,0.6555350825525653,1.1344040748365207,50.855137671276566,6.85440963934525e-07
los_angeles,rich,chronos,8195,3.762664545483059,4.663697431746431,0.5446782603075371,0.9913863693277849,44.443678770157064,5.2288067711035385e-05
los_angeles,rich,chronos_cov,8195,4.124715065570715,4.9894220025566005,0.5970882067805799,1.0606273319721864,47.547739100934876,2.845056423615865e-05
madrid,rich,seasonal_naive,6449,4.147550776583035,5.138835521639188,0.7477703306235499,1.8918288713128404,173.09761757100424,5.898147079548195e-10
madrid,rich,lgbm_direct,6449,2.278378124356376,2.7349099450513883,0.41077340703204823,1.0068393068238213,92.1232823596257,1.7707270282143223e-05
madrid,rich,nas_gru,6449,2.515225166523898,3.0496181473194524,0.45347504001235084,1.1226970844434039,102.72397969918156,3.1335937718621507e-07
madrid,rich,chronos,6449,3.3871707463705985,4.324679564802551,0.6106798747810944,1.5921026515478667,145.67341691966487,1.9773821174264108e-05
madrid,rich,chronos_cov,6449,3.0267359822293836,3.7748679728278076,0.5456963610717954,1.3896930902571196,127.15344750577877,2.7003472224451896e-05
manila,scarce,seasonal_naive,10992,20.106250000000003,24.834461663404568,1.6542577725697478,1.479680796613482,60.69728231661391,4.3972829223127547e-10
manila,scarce,lgbm_direct,10992,11.167743363897323,14.710802296385546,0.9188350021406959,0.8764954101185505,35.954301413481765,1.959550448352982e-05
manila,scarce,nas_gru,10992,11.260933783319262,16.104109798152564,0.9265023183064541,0.9595111155558121,39.359649189279494,3.8306770370076664e-07
manila,scarce,chronos,10992,11.36454538239373,14.329157108840073,0.9350270453489071,0.853756320268935,35.02153202201315,2.2045758685433406e-05
manila,scarce,chronos_cov,10992,11.912840100320889,14.75482963788747,0.9801384310518572,0.8791186363688033,36.06190753005526,3.4264927074521733e-05
mexico_city,rich,seasonal_naive,3371,11.590751049632628,14.142702882992694,1.0331034311518907,1.8630001530730524,99.65610749237695,5.371538025900479e-10
mexico_city,rich,lgbm_direct,3371,8.722593982693857,11.523978225633472,0.7774596946719406,1.5180389050089877,81.20334721693057,2.2471273003887928e-05
mexico_city,rich,nas_gru,3371,7.787676957088318,9.818756985790671,0.6941289438983732,1.2934122931701113,69.18755981179356,1.0373125041951422e-06
mexico_city,rich,chronos,3371,6.129499720711994,8.260464254155156,0.5463327756412147,1.088140385700379,58.20709948159694,6.403761631190719e-05
