city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
accra,seasonal_naive,chronos,1.3766283103941082,0.17077875738658532,0.20412016974555142,chronos,False,0.19048399862349902,False
accra,seasonal_naive,lgbm_direct,1.1618853045868305,0.24721763782999548,0.16102962416055558,lgbm_direct,False,0.2655300554470322,False
accra,seasonal_naive,chronos_cov,-6.977217262006813,1.0345609186872123e-10,-1.3766873109617173,seasonal_naive,True,3.7502833302411447e-10,True
accra,seasonal_naive,nas_gru,0.6418109087606308,0.5220234385282752,0.10372768508063442,nas_gru,False,0.6055471886927992,False
accra,chronos,lgbm_direct,-0.6469296600874095,0.5187145415238527,-0.043090545584995844,chronos,False,0.6267800710079886,False
accra,chronos,chronos_cov,-12.047397151484496,1.6383798833375678e-23,-1.5808074807072687,chronos,True,5.939127077098683e-23,True
accra,chronos,nas_gru,-1.6448373919310753,0.10219983713479715,-0.100392484664917,chronos,False,0.20775190447103353,False
accra,lgbm_direct,chronos_cov,-14.684471384516712,2.404301353809826e-30,-1.5377169351222726,lgbm_direct,True,1.1620789876747492e-29,True
accra,lgbm_direct,nas_gru,-1.2690034849017933,0.2065014552469522,-0.057301939079921156,lgbm_direct,False,0.3742838876351009,False
accra,chronos_cov,nas_gru,13.569492669761635,1.777978449779269e-27,1.4804149960423514,nas_gru,True,1.7187125014532932e-26,True
addis_ababa,seasonal_naive,chronos,6.046214899655883,1.2280458363251904e-08,2.762765859233008,chronos,True,8.903332313357631e-08,True
addis_ababa,seasonal_naive,lgbm_direct,9.938147570081874,5.097287419137171e-18,3.397365934374122,lgbm_direct,True,1.4782133515497795e-16,True
addis_ababa,seasonal_naive,chronos_cov,-1.818235874305724,0.07112088022160569,-0.5678478394756932,seasonal_naive,False,0.09375025120120749,False
addis_ababa,seasonal_naive,nas_gru,13.689588774885681,8.69156458867304e-28,3.0900365259912284,nas_gru,True,2.5205537307151814e-26,True
addis_ababa,chronos,lgbm_direct,2.2073355860916277,0.02888444802725781,0.6346000751411133,lgbm_direct,True,0.15345269850705648,False
addis_ababa,chronos,chronos_cov,-11.419770175265464,7.164815178464452e-22,-3.330613698708701,chronos,True,2.0777964017546908e-21,True
addis_ababa,chronos,nas_gru,0.9469718524389416,0.3452505905548702,0.3272706667582195,nas_gru,False,0.4543457957416815,False
addis_ababa,lgbm_direct,chronos_cov,-11.260003509346152,1.8733339728223565e-21,-3.965213773849815,lgbm_direct,True,6.036298356872038e-21,True
addis_ababa,lgbm_direct,nas_gru,-1.9136131488034593,0.057667772783964,-0.3073294083828937,lgbm_direct,False,0.15203321915772328,False
addis_ababa,chronos_cov,nas_gru,12.462895925982462,1.3454462184694972e-24,3.657884365466921,nas_gru,True,5.5739914765164884e-24,True
amsterdam,seasonal_naive,chronos,1.923482342886594,0.05640658154355194,1.2345142457220288,chronos,False,0.07789480308395268,False
amsterdam,seasonal_naive,lgbm_direct,1.6567545435544804,0.09976161966218924,0.6447275100742607,lgbm_direct,False,0.12054529042514533,False
amsterdam,seasonal_naive,chronos_cov,-3.2194208021392394,0.0015897767511914023,-1.5047240492932106,seasonal_naive,True,0.0028814703615344167,True
amsterdam,seasonal_naive,nas_gru,1.4326271963126374,0.15414685468237072,0.7797362446784972,nas_gru,False,0.23527677819940793,False
amsterdam,chronos,lgbm_direct,-1.9925416899971067,0.04821516947243279,-0.5897867356477682,chronos,True,0.17477998933756886,False
amsterdam,chronos,chronos_cov,-5.31215454857767,4.060048420237755e-07,-2.739238295015239,chronos,True,6.541189121494161e-07,True
amsterdam,chronos,nas_gru,-1.7261933481148677,0.08647242208208442,-0.4547780010435316,chronos,False,0.20775190447103353,False
