city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
bangkok,rich,timesfm_cov,,18164,1.1306276941655602,1.3676120499434308,1.1324147901891974,0.5440907563370689,4.2981325474552925,0.00016707319271113698,,,,,tdp_proxy,231289280
berlin,rich,seasonal_naive,,19312,5.020833333333333,6.188441286427104,2.1446049174195108,1.0759796903982601,22.015849624367,4.66056445913165e-10,,,,,tdp_proxy,0
berlin,rich,lgbm_direct,,19312,2.664400722911921,3.4844830460100904,1.1380753976430884,0.6058444793306818,12.396312933899575,1.6937456622380756e-05,,,,,tdp_proxy,0
berlin,rich,chronos,,19312,2.8366472509172223,3.9517395829007755,1.2116489911970016,0.6870860263746661,14.058613532072824,2.0432343763887832e-05,,,,,tdp_proxy,47718016
berlin,rich,chronos_cov,,19312,3.3221395649669168,4.252711383262076,1.4190227745823,0.7394157697757427,15.129343557816513,2.6865125002788978e-05,,,,,tdp_proxy,47718016
berlin,rich,timesfm,,19312,3.258392151196798,4.315025789812033,1.3917936259593942,0.750250329362505,15.351031789236673,0.00015063196700389704,,,,,tdp_proxy,231289280
berlin,rich,timesfm_cov,,19312,3.155807020300556,4.106318979736388,1.3479752871363162,0.7139626312984173,14.608541470020997,0.0001630449479044829,,,,,tdp_proxy,231289280
bogota,scarce,seasonal_naive,,5175,1.098611111111111,1.3922902794396799,0.8426516695006562,0.31521435493518724,10.147272003204469,4.3972829223127547e-10,,,,,tdp_proxy,0
bogota,scarce,lgbm_direct,,5175,0.665483255398821,0.8950112372279262,0.5104359226982487,0.20263043847155385,6.523009320823027,1.2884707382976626e-05,,,,,tdp_proxy,0
bogota,scarce,chronos,,5175,1.0307495276133218,1.3831246217383133,0.7906007881186756,0.3131392511134068,10.080470975317194,3.3513399282835754e-05,,,,,tdp_proxy,47718016
bogota,scarce,chronos_cov,,5175,0.9960285657915536,1.2538914737949858,0.7639692747925534,0.2838808816722342,9.138595618305393,2.54469930546798e-05,,,,,tdp_proxy,47718016
bogota,scarce,timesfm,,5175,0.9776643262969122,1.3477492369640152,0.7498836198116761,0.3051302681758099,9.822648553639953,0.00016475763888795173,,,,,tdp_proxy,231289280
bogota,scarce,timesfm_cov,,5175,0.9514372833736802,1.226910970647512,0.7297670733087236,0.27777249894411493,8.941956664300118,0.00017484751910362519,,,,,tdp_proxy,231289280
delhi,scarce,seasonal_naive,,2530,7.842361111111111,8.68654371235572,5.671664710485133,1.7998211828693782,53.48536770766766,4.5289390173921773e-10,,,,,tdp_proxy,0
delhi,scarce,lgbm_direct,,2530,1.5746927432510656,2.0272912966585306,1.1388316777584253,0.4200475978015009,12.482573511729953,1.306719186545201e-05,,,,,tdp_proxy,0
delhi,scarce,chronos,,2530,1.8603970487912496,2.7401452966030537,1.3454555509016937,0.5677484293265146,16.87180581993585,2.1044187489880843e-05,,,,,tdp_proxy,47718016
delhi,scarce,chronos_cov,,2530,2.941515139116999,3.577814956011708,2.127329687260977,0.7413106247375834,22.029561451476717,2.3892045153641244e-05,,,,,tdp_proxy,47718016
delhi,scarce,timesfm,,2530,1.6975707239574855,2.664931906473261,1.2276981169588428,0.5521644804886738,16.40869690563773,0.00014553449652440677,,,,,tdp_proxy,231289280
delhi,scarce,timesfm_cov,,2530,2.353365943634861,2.979482903663947,1.7019750027144953,0.6173383363493441,18.345471335682575,0.00016430858160068357,,,,,tdp_proxy,231289280
dhaka,scarce,seasonal_naive,,9395,1.6006944444444444,1.9426678391668848,1.3157076360184659,0.5344607577794006,6.318903319103509,4.318289265265102e-10,,,,,tdp_proxy,0
dhaka,scarce,lgbm_direct,,9395,0.9228967138567776,1.197307954308033,0.7585846617335812,0.329399655284973,3.8944759644091342,1.4691447079173857e-05,,,,,tdp_proxy,0
dhaka,scarce,chronos,,9395,0.9628310759862266,1.3748784988549556,0.7914091307480148,0.3782523134102802,4.472058544760987,1.958792013182473e-05,,,,,tdp_proxy,47718016
dhaka,scarce,chronos_cov,,9395,1.73792736994017,2.182509020466377,1.4285076826573146,0.6004451205817446,7.0990332033872825,2.8270763885100477e-05,,,,,tdp_proxy,47718016
dhaka,scarce,timesfm,,9395,1.149933825598823,1.5274983478613435,0.9452002038911365,0.4202406134724838,4.968484156491462,0.00018999409721598366,,,,,tdp_proxy,231289280
dhaka,scarce,timesfm_cov,,9395,1.754269350834049,2.2187589018431875,1.4419401457512981,0.6104180756487169,7.216942961880667,0.00020068940452700997,,,,,tdp_proxy,231289280
hanoi,scarce,seasonal_naive,,6062,0.9854166666666667,1.220854664205003,0.558047409955354,0.510035342924528,4.0555277317935925,4.607932674439831e-10,,,,,tdp_proxy,0
hanoi,scarce,lgbm_direct,,6062,0.5975927330178801,0.8109373004698924,0.33842037398944874,0.3387845386205616,2.6938331049773807,1.3498075292773137e-05,,,,,tdp_proxy,0
hanoi,scarce,chronos,,6062,0.6979757467905681,0.9867975662754455,0.39526788097230997,0.412253521953923,3.2780190902596167,2.58176163252857e-05,,,,,tdp_proxy,47718016
hanoi,scarce,chronos_cov,,6062,1.088390014901419,1.3410222052212755,0.6163618389889278,0.5602376272648533,4.454709394723376,2.47470781283078e-05,,,,,tdp_proxy,47718016
hanoi,scarce,timesfm,,6062,0.6336211151546902,0.9300573708493262,0.3588234643941797,0.38854922210541454,3.0895352004037684,0.0001606297048642268,,,,,tdp_proxy,231289280
hanoi,scarce,timesfm_cov,,6062,1.2314274387268893,1.5065852661231176,0.6973647960045625,0.6294047566689852,5.004689342815957,0.00015754666667918272,,,,,tdp_proxy,231289280
jakarta,scarce,seasonal_naive,,7024,0.629861111111111,0.7801798225765362,0.6476487811055951,0.2805006371686018,2.850405806338388,4.3972829223127547e-10,,,,,tdp_proxy,0
jakarta,scarce,lgbm_direct,,7024,0.4389579109447066,0.5586717339273387,0.45135435569040416,0.20086109996690274,2.041120659804556,1.3698838769549318e-05,,,,,tdp_proxy,0
jakarta,scarce,chronos,,7024,0.4365381134880916,0.5686217944443864,0.44886622164679807,0.20443847819962963,2.077473445983449,2.686479688943816e-05,,,,,tdp_proxy,47718016
jakarta,scarce,chronos_cov,,7024,0.7463678066013071,0.9663704403233166,0.7674456982255591,0.3474423670127673,3.5306577207732683,3.1423243061807525e-05,,,,,tdp_proxy,47718016
jakarta,scarce,timesfm,,7024,0.45102257463667134,0.6172574523946828,0.4637597329977381,0.22192461748367137,2.255164995809467,0.00016228977431536704,,,,,tdp_proxy,231289280
jakarta,scarce,timesfm_cov,,7024,0.7315359146532795,0.9508101610567373,0.7521949444130485,0.34184792824045634,3.4738078650268984,0.00018331191668241646,,,,,tdp_proxy,231289280
kampala,scarce,seasonal_naive,,2836,3.4,4.4029346274199135,2.5722954771019424,1.5888807374771803,20.125145579877717,5.924493625234053e-10,,,,,tdp_proxy,0
kampala,scarce,lgbm_direct,,2836,0.8973590724214431,1.1156223241872425,0.6789037303900213,0.40259303650832456,5.099340232445496,1.2861767787432688e-05,,,,,tdp_proxy,0
kampala,scarce,chronos,,2836,1.4809411366780598,2.2599062331232296,1.1204171140385832,0.8155291382144025,10.32968821640887,2.9007027763630806e-05,,,,,tdp_proxy,47718016
kampala,scarce,chronos_cov,,2836,1.3214902991240218,1.618325892858826,0.9997833880796513,0.5840029561444399,7.39712190742988,2.938468750370602e-05,,,,,tdp_proxy,47718016
kampala,scarce,timesfm,,2836,1.3577291462156509,1.912778478504739,1.0272001593941178,0.6902616406408068,8.743019962693069,0.0001685573142357397,,,,,tdp_proxy,231289280
kampala,scarce,timesfm_cov,,2836,1.1593035355579207,1.4659290475292832,0.8770797767952736,0.5290077239898594,6.7005390694583795,0.00016670158505803558,,,,,tdp_proxy,231289280
karachi,scarce,seasonal_naive,,5214,0.5375000000000001,0.62449979983984,0.4924960505529226,0.5097670048663381,1.9924220932078647,5.977156063265823e-10,,,,,tdp_proxy,0
karachi,scarce,lgbm_direct,,5214,0.3699495523495775,0.46184030672025495,0.3389743133692811,0.3769912335339646,1.4734685757774832,1.3857272512756967e-05,,,,,tdp_proxy,0
karachi,scarce,chronos,,5214,0.28999305301242395,0.3870538969422421,0.2657124340398197,0.31594454604579975,1.2348678666153288,2.904962329113106e-05,,,,,tdp_proxy,47718016
karachi,scarce,chronos_cov,,5214,1.1075363955694353,1.4021421639875353,1.0148042803005883,1.144541297717055,4.473434620897421,3.025989411576625e-05,,,,,tdp_proxy,47718016
karachi,scarce,timesfm,,5214,0.30007015864054365,0.40153002325564496,0.2749458009660589,0.3277611255783195,1.2810529156710506,0.00016904715624453578,,,,,tdp_proxy,231289280
karachi,scarce,timesfm_cov,,5214,1.103197127442069,1.3926873241834667,1.010828331621485,1.1368234964148816,4.4432696285015885,0.00017248081424541955,,,,,tdp_proxy,231289280
krakow,rich,seasonal_naive,,9344,5.197222222222223,6.4046315706335175,2.0187488300207046,2.6356289654030034,474.9057395320425,5.740144438782913e-10,,,,,tdp_proxy,0
