city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
accra,scarce,seasonal_naive,,8160,0.6659722222222223,0.8605150266620051,1.1242791660505693,0.40197209955537333,3.0310942452319836,7.214696535339937e-10,,,,,tdp_proxy,0
accra,scarce,lgbm_direct,,8160,0.5049425980616667,0.6671431995474485,0.8524326152191208,0.3116423819656444,2.3499577000277045,1.4323613281425828e-05,,,,,tdp_proxy,0
addis_ababa,scarce,seasonal_naive,,3610,4.201388888888889,4.857654326478527,2.856698778308948,1.3448622240901607,32.000650670795004,6.319446583802345e-10,,,,,tdp_proxy,0
addis_ababa,scarce,lgbm_direct,,3610,0.8040229545147672,1.053348366706973,0.5466885957567518,0.29162396745060776,6.939117288339088,1.4467709780100685e-05,,,,,tdp_proxy,0
amsterdam,rich,seasonal_naive,,11043,2.8388888888888886,3.4694099722511256,1.272968233090199,0.7619836828176121,15.28888931065159,7.425346287467012e-10,,,,,tdp_proxy,0
amsterdam,rich,lgbm_direct,,11043,2.1941613788146284,2.766565911089712,0.9838700431131003,0.6076186148510939,12.191617688187977,1.4794138049759803e-05,,,,,tdp_proxy,0
bangkok,rich,seasonal_naive,,18164,2.5034722222222223,3.026744217068161,2.5074292677436674,1.2041598714866426,9.512454816949633,5.950809517579964e-10,,,,,tdp_proxy,0
bangkok,rich,lgbm_direct,,18164,0.802072375174315,1.0475869802957034,0.8033401491371677,0.4167719876857855,3.2923574316895023,1.5591443924555045e-05,,,,,tdp_proxy,0
berlin,rich,seasonal_naive,,19312,5.020833333333333,6.188441286427104,2.1446049174195108,1.0759796903982601,22.015849624367,5.529513844993305e-10,,,,,tdp_proxy,0
berlin,rich,lgbm_direct,,19312,2.972205107685294,4.079784575580886,1.2695513406515389,0.7093491141546484,14.51414331308268,1.6291332927485873e-05,,,,,tdp_proxy,0
bogota,scarce,seasonal_naive,,5175,1.098611111111111,1.3922902794396799,0.8426516695006562,0.31521435493518724,10.147272003204469,5.898147079548195e-10,,,,,tdp_proxy,0
bogota,scarce,lgbm_direct,,5175,0.7769192879013942,1.1600484991277835,0.5959090786504513,0.2626348432837267,8.454650464338538,1.4344414786583676e-05,,,,,tdp_proxy,0
delhi,scarce,seasonal_naive,,2530,7.842361111111111,8.68654371235572,5.671664710485133,1.7998211828693782,53.48536770766766,5.661166108405234e-10,,,,,tdp_proxy,0
delhi,scarce,lgbm_direct,,2530,1.406230231554797,1.9258957518163875,1.0169981037760043,0.3990387989629143,11.858254083959455,1.4233008246875483e-05,,,,,tdp_proxy,0
dhaka,scarce,seasonal_naive,,9395,1.6006944444444444,1.9426678391668848,1.3157076360184659,0.5344607577794006,6.318903319103509,6.16145926970704e-10,,,,,tdp_proxy,0
dhaka,scarce,lgbm_direct,,9395,0.8948809644478296,1.234183754115489,0.7355568218144353,0.3395448110915707,4.0144216437991105,1.4141307841660582e-05,,,,,tdp_proxy,0
hanoi,scarce,seasonal_naive,,6062,0.9854166666666667,1.220854664205003,0.558047409955354,0.510035342924528,4.0555277317935925,4.3709478716293777e-10,,,,,tdp_proxy,0
hanoi,scarce,lgbm_direct,,6062,0.8184604598106959,1.1625580578084906,0.46349910164724933,0.4856808226801849,3.8618736377868608,1.4183613889010169e-05,,,,,tdp_proxy,0
jakarta,scarce,seasonal_naive,,7024,0.629861111111111,0.7801798225765362,0.6476487811055951,0.2805006371686018,2.850405806338388,5.92447829856408e-10,,,,,tdp_proxy,0
jakarta,scarce,lgbm_direct,,7024,0.4828324336814893,0.6130258280743278,0.4964679222700917,0.22040320756794485,2.2397046542523777,1.4674574160473504e-05,,,,,tdp_proxy,0
kampala,scarce,seasonal_naive,,2836,3.4,4.4029346274199135,2.5722954771019424,1.5888807374771803,20.125145579877717,5.977140736595848e-10,,,,,tdp_proxy,0
kampala,scarce,lgbm_direct,,2836,1.0161539062509668,1.351505236226491,0.7687788520849509,0.48771576644965237,6.177525203676191,1.4437658188971572e-05,,,,,tdp_proxy,0
karachi,scarce,seasonal_naive,,5214,0.5375000000000001,0.62449979983984,0.4924960505529226,0.5097670048663381,1.9924220932078647,4.344616652613493e-10,,,,,tdp_proxy,0
karachi,scarce,lgbm_direct,,5214,0.3312884228516481,0.44775916779540254,0.30355021367133633,0.36549707450193647,1.4285437058278048,1.4311277198426406e-05,,,,,tdp_proxy,0
krakow,rich,seasonal_naive,,9344,5.197222222222223,6.4046315706335175,2.0187488300207046,2.6356289654030034,474.9057395320425,6.477430066230159e-10,,,,,tdp_proxy,0
krakow,rich,lgbm_direct,,9344,1.5099136112249545,2.08856969179103,0.5864933623695227,0.8594865630034613,154.86819547781067,1.474241339663725e-05,,,,,tdp_proxy,0
lagos,scarce,seasonal_naive,,3378,0.9333333333333331,1.1919288755812754,1.1560425991665377,0.8971766999018145,4.602041990661294,4.0286458560903726e-10,,,,,tdp_proxy,0
lagos,scarce,lgbm_direct,,3378,0.5297385153871632,0.7368556154519844,0.6561431680787134,0.5546385383548444,2.845002376262488,1.2999089322462438e-05,,,,,tdp_proxy,0
lahore,scarce,seasonal_naive,,5563,2.328472222222222,2.546061773711619,2.11804209052249,0.5717538534366242,14.344009992741517,6.819735913436658e-10,,,,,tdp_proxy,0
