city,tier,model,q,coverage,width
dhaka,scarce,lgbm_direct,1.7391990755584636,0.9702380952380952,3.4783981511169273
dhaka,scarce,chronos,2.19720458984375,0.8630952380952381,4.3944091796875
dhaka,scarce,chronos_cov,1.7817721611473125,0.9821428571428571,3.563544322294625
dhaka,scarce,nas_gru,3.242152404785159,0.9702380952380952,6.484304809570318
hanoi,scarce,seasonal_naive,4.200000000000003,1.0,8.400000000000006
hanoi,scarce,lgbm_direct,1.1159499834179059,1.0,2.2318999668358117
hanoi,scarce,chronos,2.2075881958007812,0.9345238095238095,4.4151763916015625
hanoi,scarce,chronos_cov,1.2443734821197872,0.9404761904761905,2.4887469642395743
hanoi,scarce,nas_gru,2.5619049072265625,0.9285714285714286,5.123809814453125
jakarta,scarce,seasonal_naive,6.300000000000001,1.0,12.600000000000001
jakarta,scarce,lgbm_direct,0.7435079365921133,0.9940476190476191,1.4870158731842267
jakarta,scarce,chronos,1.754748916625978,0.9940476190476191,3.509497833251956
jakarta,scarce,chronos_cov,0.9492179680576918,0.9940476190476191,1.8984359361153835
jakarta,scarce,nas_gru,1.9930728912353501,0.9821428571428571,3.9861457824707003
kampala,scarce,seasonal_naive,9.0,0.9583333333333334,18.0
kampala,scarce,lgbm_direct,1.7556526797362153,1.0,3.5113053594724306
kampala,scarce,chronos,6.2072612762451165,0.9523809523809523,12.414522552490233
kampala,scarce,chronos_cov,1.792546351676343,0.9345238095238095,3.585092703352686
kampala,scarce,nas_gru,5.756949615478515,0.9940476190476191,11.51389923095703
karachi,scarce,seasonal_naive,1.2999999999999972,0.9880952380952381,2.5999999999999943
karachi,scarce,lgbm_direct,0.7293661397892635,0.9821428571428571,1.458732279578527
karachi,scarce,chronos,0.6236396789550795,0.9107142857142857,1.247279357910159
karachi,scarce,chronos_cov,1.484300265812351,0.9761904761904762,2.968600531624702
karachi,scarce,nas_gru,1.336676788330081,0.8869047619047619,2.673353576660162
krakow,rich,seasonal_naive,12.4,0.9821428571428571,24.8
krakow,rich,lgbm_direct,6.373668349738144,1.0,12.747336699476287
krakow,rich,chronos,6.097544193267822,0.9940476190476191,12.195088386535645
krakow,rich,chronos_cov,6.127075474916099,1.0,12.254150949832198
krakow,rich,nas_gru,6.051790332794189,1.0,12.103580665588378
lagos,scarce,seasonal_naive,2.1999999999999993,0.9345238095238095,4.399999999999999
