city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct
lima,seasonal_naive,chronos,3.3815253248259753,0.0008060855396750725,0.8105107210931324,chronos,True
lima,seasonal_naive,chronos_cov,3.9619685353987726,9.085934749097784e-05,1.0211556567030773,chronos_cov,True
lima,seasonal_naive,nas_gru,3.249980938756507,0.0012712490640281035,0.857744380405971,nas_gru,True
lima,lgbm_direct,chronos,-2.50257601154087,0.012805214364208558,-0.3276816723831141,lgbm_direct,True
lima,lgbm_direct,chronos_cov,-3.2359089796119216,0.0013335842000455182,-0.11703673677316916,lgbm_direct,True
lima,lgbm_direct,nas_gru,-7.007700544504885,1.3379833708032245e-11,-0.2804480130702755,lgbm_direct,True
lima,chronos,chronos_cov,1.8447377721537068,0.06595829807089591,0.21064493560994496,chronos_cov,False
lima,chronos,nas_gru,0.39389199040637096,0.6939113811789079,0.047233659312838606,nas_gru,False
lima,chronos_cov,nas_gru,-4.078761903689728,5.662576795448347e-05,-0.16341127629710636,chronos_cov,True
los_angeles,seasonal_naive,lgbm_direct,4.2525131173216275,2.7453033279656676e-05,2.88410149699482,lgbm_direct,True
los_angeles,seasonal_naive,chronos,3.512644171551415,0.0005045282270049438,2.252156276929946,chronos,True
los_angeles,seasonal_naive,chronos_cov,3.574054627822784,0.0004031132731825149,2.621540087896972,chronos_cov,True
los_angeles,seasonal_naive,nas_gru,3.7254171920606067,0.00022876292504841195,2.1668919120516095,nas_gru,True
los_angeles,lgbm_direct,chronos,-1.8333816345772582,0.06763297441115051,-0.6319452200648739,lgbm_direct,False
los_angeles,lgbm_direct,chronos_cov,-1.5978011171330442,0.11103001133628344,-0.2625614090978483,lgbm_direct,False
los_angeles,lgbm_direct,nas_gru,-3.9505398480633827,9.510516151594152e-05,-0.7172095849432105,lgbm_direct,True
los_angeles,chronos,chronos_cov,1.0605251252869234,0.289669763434046,0.36938381096702555,chronos_cov,False
los_angeles,chronos,nas_gru,-0.32730163294859105,0.7436441860574992,-0.08526436487833663,chronos,False
los_angeles,chronos_cov,nas_gru,-1.6232293932453796,0.1054809668913918,-0.45464817584536227,chronos_cov,False
madrid,seasonal_naive,lgbm_direct,4.7203336277447,3.465512908249354e-06,1.8268535241550474,lgbm_direct,True
madrid,seasonal_naive,chronos,4.64749209008966,4.837997594490882e-06,1.643091653784116,chronos,True
madrid,seasonal_naive,chronos_cov,1.6370296442215972,0.10256327572250055,0.6673139888729629,chronos_cov,False
madrid,seasonal_naive,nas_gru,1.807457280324285,0.07158791701629723,0.9317093402147292,nas_gru,False
madrid,lgbm_direct,chronos,-1.103217482796799,0.27072459298632273,-0.1837618703709313,lgbm_direct,False
madrid,lgbm_direct,chronos_cov,-3.7556227998767566,0.0002038435003140159,-1.1595395352820843,lgbm_direct,True
madrid,lgbm_direct,nas_gru,-2.54597685294353,0.011344587639720892,-0.8951441839403182,lgbm_direct,True
madrid,chronos,chronos_cov,-3.3899948568239857,0.0007823944619630494,-0.9757776649111533,chronos,True
madrid,chronos,nas_gru,-2.356115952102,0.019042711981173806,-0.7113823135693869,chronos,True
madrid,chronos_cov,nas_gru,0.5171079265508185,0.6054220613195339,0.2643953513417662,nas_gru,False
manila,seasonal_naive,lgbm_direct,3.7732087389675355,0.0001905388970875873,0.39724394986068035,lgbm_direct,True
manila,seasonal_naive,chronos,3.561772317221897,0.00042172425453361,0.3543591646921067,chronos,True
manila,seasonal_naive,chronos_cov,2.7457312736913417,0.006363548240973201,0.32093980897096197,chronos_cov,True
manila,seasonal_naive,nas_gru,3.4539488913287286,0.0006233819925445729,0.3233205341157459,nas_gru,True
manila,lgbm_direct,chronos,-0.6486808717216809,0.5169890864642324,-0.04288478516857368,lgbm_direct,False
manila,lgbm_direct,chronos_cov,-1.1059125966707748,0.26955791377540494,-0.0763041408897184,lgbm_direct,False
manila,lgbm_direct,nas_gru,-1.0182894457477702,0.30927525447586074,-0.07392341574493443,lgbm_direct,False
manila,chronos,chronos_cov,-0.4681098556371305,0.6400104379439986,-0.033419355721144725,chronos,False
manila,chronos,nas_gru,-0.854767510367671,0.39329073260977065,-0.031038630576360752,chronos,False
manila,chronos_cov,nas_gru,0.03407450598967927,0.9728380313042915,0.002380725144783972,nas_gru,False
mexico_city,seasonal_naive,lgbm_direct,5.31050939385524,1.9959547326955794e-07,3.9523762883348588,lgbm_direct,True
mexico_city,seasonal_naive,chronos,4.149964117320721,4.2213449033979694e-05,2.78343547866458,chronos,True
