city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
accra,scarce,seasonal_naive,,8160,0.5579861111111111,0.7457052962725214,0.943888218304091,0.3532892493048673,2.630675975973029,8.847222535156039e-10,0.7837951387854345,3.265813078272643e-08,0.0,0.0,codecarbon,0
accra,scarce,lgbm_direct,,8160,0.2644274277519034,0.35569468074730065,0.44730492154091867,0.16851577609960297,1.2548086437103136,1.823430273447423e-05,21892.662203592114,0.0009121942584830047,2990.495655047361,15572.842319375168,codecarbon,0
accra,scarce,nas_gru,42.0,8160,0.725742945406172,0.9738783791205837,1.2276653523187564,0.46138972485990426,3.435617888565718,4.41249130871155e-07,1410.7850084865204,5.878270868693835e-05,5.596761710688968,1289.372559275942,codecarbon,159792
accra,scarce,nas_gru,43.0,8160,0.763177161746555,1.0127944744704982,1.290988999738536,0.4798268181469867,3.572904880662234,1.4159201504703054e-07,1412.9551692742255,5.887313205309272e-05,10.919062810250567,1287.5947800750077,codecarbon,159792
accra,scarce,nas_gru,44.0,8160,0.7453795830408733,0.9936125990149323,1.2608826502790822,0.47073911230148635,3.5052356563891873,2.1311718948406147e-07,1272.2646201069683,5.301102583779034e-05,13.200441789334274,1156.0564804002915,codecarbon,159792
accra,scarce,nas_gru,45.0,8160,0.776128199365404,1.0390385344248612,1.3128969497391239,0.4922603415326117,3.66548785999608,2.0216753467947352e-07,1450.9063247465856,6.04544301977744e-05,12.355237973312896,1323.744114550829,codecarbon,159792
accra,scarce,nas_gru,46.0,8160,0.7569325274891323,0.9808976881046914,1.2804255885965234,0.4647152294714848,3.46038038871789,1.9219010419470173e-07,1202.943201986583,5.012263341610763e-05,4.518037287576422,1099.9731021990588,codecarbon,159792
accra,scarce,chronos,,8160,0.543661375840505,0.7119922276371825,0.9196565240324791,0.33731716922245686,2.5117440598680583,2.5271993054679516e-05,411.61670464070403,1.7150696026696002e-05,3.1528167304035466,337.31971429973305,codecarbon,47718016
accra,scarce,chronos_cov,,8160,0.38424823686798265,0.47469349850710235,0.6499935687674975,0.2248932796585464,1.6746089758451392,1.5888262151596185e-05,298.6505170937605,1.2443771545573354e-05,1.7298160913478142,242.57311072445333,codecarbon,47718016
addis_ababa,scarce,seasonal_naive,,3610,2.9302083333333337,3.800452275716668,1.9854595121182865,1.0915823407870908,25.434672353923748,7.662327258609973e-10,0.6217847218673948,2.590769674447478e-08,0.0,0.0,codecarbon,0
addis_ababa,scarce,lgbm_direct,,3610,0.5132491632769344,0.6490595636057354,0.3477689356496065,0.18642569524633512,4.343855978399178,1.7847814727918763e-05,19889.793521952863,0.0008287413967480359,3103.1819646251306,13839.031904550047,codecarbon,0
